track_id,avi_file,camera,event_id,exit_timestamp,Model class,Model direction,human_agree,human_direction,human_class,annotator,is_rickshaw,green_plate,yellow_plate
10717,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t10717,13:54.8,car,RIGHT,TRUE,RIGHT,car,Human3,yes,no,yes
11913,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t11913,15:20.2,car,UP,TRUE,UP,car,Human3,yes,no,yes
13913,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t13913,18:06.4,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
14656,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t14656,19:09.2,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
14868,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t14868,21:23.4,car,DOWN,TRUE,DOWN,car,Human3,yes,no,yes
14894,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t14894,19:28.6,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
16078,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t16078,20:56.4,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
16211,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t16211,21:01.4,motorbike,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
17361,Export__Axis Bank Chinchwad_3_Monday April 25 2022165541  2c716a5.avi,Axis Bank Chinchwad_3,25_min__Axis_Bank_Chinchwad_3__t17361,22:20.6,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
1831,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t1831,02:56.0,car,DOWN,TRUE,DOWN,car,Human3,yes,no,yes
3782,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t3782,05:57.2,car,UP,TRUE,UP,car,Human3,yes,no,yes
4694,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t4694,07:05.8,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
5587,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t5587,08:13.0,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
6147,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t6147,09:03.4,car,UP,TRUE,UP,car,Human3,yes,no,yes
6207,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t6207,09:03.2,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
6366,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t6366,09:11.4,car,UP,TRUE,UP,car,Human3,yes,no,yes
6631,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t6631,09:36.8,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
6972,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t6972,10:01.4,car,RIGHT,TRUE,RIGHT,car,Human3,yes,no,yes
7007,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t7007,10:11.0,car,LEFT,FALSE,LEFT,car,Human3,yes,no,yes
7014,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t7014,10:06.4,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
7689,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t7689,11:14.6,car,DOWN,TRUE,DOWN,car,Human3,yes,no,yes
8926,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t8926,12:24.6,motorbike,DOWN,TRUE,DOWN,car,Human3,yes,no,yes
9011,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t9011,12:32.8,car,UP,TRUE,UP,car,Human3,yes,no,yes
11149,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t11149,15:46.2,motorbike,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
11216,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t11216,15:53.4,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
11271,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t11271,16:02.2,motorbike,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
12820,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t12820,18:31.2,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
12887,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t12887,18:10.6,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
12905,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t12905,18:12.0,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
12922,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t12922,18:13.4,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
13991,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t13991,19:40.8,car,RIGHT,TRUE,RIGHT,car,Human3,yes,no,yes
14814,Export__Axis Bank Chinchwad_3_Monday April 25 2022170225  3fb40ed.avi,Axis Bank Chinchwad_3,30_min__Axis_Bank_Chinchwad_3__t14814,20:47.4,car,LEFT,TRUE,LEFT,car,Human3,yes,no,yes
18620,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t18620,24:42.0,car,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
20875,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t20875,27:54.8,car,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
21647,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t21647,28:34.0,car,RIGHT,TRUE,RIGHT,car,Human4,yes,no,yes
28412,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t28412,37:54.0,car,UP,TRUE,UP,car,Human4,yes,no,yes
28481,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t28481,38:09.0,car,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
29332,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t29332,39:05.8,car,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
29354,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t29354,39:07.4,car,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
30198,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t30198,40:24.8,car,LEFT,FALSE,LEFT,car,Human4,yes,no,yes
31094,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t31094,41:31.6,car,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
31809,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t31809,42:32.2,car,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
33231,Export__Axis Bank Chinchwad_3_Monday April 25 2022171010  979d90d.avi,Axis Bank Chinchwad_3,45_min__Axis_Bank_Chinchwad_3__t33231,44:51.6,car,LEFT,FALSE,LEFT,car,Human4,yes,no,yes
9,Export__Bhel Chowk- 4_Monday April 25 2022164218  8ef314d.avi,Bhel Chowk- 4,5_min__Bhel_Chowk-_4__t9,00:41.2,motorbike,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
68,Export__Bhel Chowk- 4_Monday April 25 2022164218  8ef314d.avi,Bhel Chowk- 4,5_min__Bhel_Chowk-_4__t68,00:14.8,car,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
179,Export__Bhel Chowk- 4_Monday April 25 2022164218  8ef314d.avi,Bhel Chowk- 4,5_min__Bhel_Chowk-_4__t179,00:43.8,motorbike,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
90,Export__Bhel Chowk- 4_Monday April 25 2022164850  43c78ca.avi,Bhel Chowk- 4,10_min__Bhel_Chowk-_4__t90,00:07.2,motorbike,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
2863,Export__Bhel Chowk- 4_Monday April 25 2022164850  43c78ca.avi,Bhel Chowk- 4,10_min__Bhel_Chowk-_4__t2863,05:46.0,car,RIGHT,TRUE,RIGHT,car,Human4,yes,no,yes
3176,Export__Bhel Chowk- 4_Monday April 25 2022164850  43c78ca.avi,Bhel Chowk- 4,10_min__Bhel_Chowk-_4__t3176,06:07.0,car,RIGHT,TRUE,RIGHT,car,Human4,yes,no,yes
970,Export__Bhel Chowk- 4_Monday April 25 2022165048  a58bb45.avi,Bhel Chowk- 4,15_min__Bhel_Chowk-_4__t970,02:16.6,car,RIGHT,TRUE,RIGHT,car,Human4,yes,no,yes
1761,Export__Bhel Chowk- 4_Monday April 25 2022165048  a58bb45.avi,Bhel Chowk- 4,15_min__Bhel_Chowk-_4__t1761,05:33.8,car,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
2620,Export__Bhel Chowk- 4_Monday April 25 2022165048  a58bb45.avi,Bhel Chowk- 4,15_min__Bhel_Chowk-_4__t2620,05:26.8,truck,LEFT,TRUE,LEFT,car,Human4,yes,no,yes
3213,Export__Bhel Chowk- 4_Monday April 25 2022165048  a58bb45.avi,Bhel Chowk- 4,15_min__Bhel_Chowk-_4__t3213,06:18.6,motorbike,RIGHT,TRUE,RIGHT,car,Human4,yes,no,yes
3277,Export__Bhel Chowk- 4_Monday April 25 2022165048  a58bb45.avi,Bhel Chowk- 4,15_min__Bhel_Chowk-_4__t3277,06:29.6,car,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
6291,Export__Bhel Chowk- 4_Monday April 25 2022165048  a58bb45.avi,Bhel Chowk- 4,15_min__Bhel_Chowk-_4__t6291,12:47.8,car,DOWN,TRUE,DOWN,car,Human4,yes,no,yes
459,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t459,00:53.0,car,DOWN,FALSE,DOWN,car,Human5,yes,no,yes
2219,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t2219,04:22.0,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
3565,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t3565,06:26.0,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
5744,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t5744,10:06.2,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
6146,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t6146,11:39.2,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
6238,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t6238,10:44.8,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
6542,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t6542,11:10.4,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
8300,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t8300,14:25.8,car,LEFT,FALSE,LEFT,car,Human5,yes,no,yes
10979,Export__Bhel Chowk- 4_Monday April 25 2022165400  caef53c.avi,Bhel Chowk- 4,20_min__Bhel_Chowk-_4__t10979,19:17.4,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
2144,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t2144,04:39.8,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
3006,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t3006,06:12.8,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
3175,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t3175,06:20.4,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
4564,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t4564,08:35.0,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
4984,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t4984,09:43.2,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
5203,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t5203,09:54.8,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
5515,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t5515,11:44.4,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
7403,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t7403,13:38.8,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
8831,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t8831,16:14.6,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
8880,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t8880,16:34.2,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
9452,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t9452,17:16.6,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
10394,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t10394,19:09.6,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
11230,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t11230,20:08.6,motorbike,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
14408,Export__Bhel Chowk- 4_Monday April 25 2022165541  8aefc87.avi,Bhel Chowk- 4,25_min__Bhel_Chowk-_4__t14408,24:58.2,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
5733,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t5733,13:14.4,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
8511,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t8511,19:48.8,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
9522,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t9522,22:01.8,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
12369,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t12369,28:19.0,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
12679,Export__Bhel Chowk- 4_Monday April 25 2022170225  2db6775.avi,Bhel Chowk- 4,30_min__Bhel_Chowk-_4__t12679,28:44.4,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
2902,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2902,09:08.0,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
2975,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t2975,07:54.8,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
3056,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t3056,08:03.2,motorbike,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
5143,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5143,13:24.4,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
5950,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t5950,16:24.4,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
7531,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t7531,20:09.4,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
7771,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t7771,20:48.0,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
8522,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t8522,23:49.8,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
9804,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t9804,26:47.0,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
10390,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t10390,27:56.6,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
13302,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t13302,34:20.0,car,DOWN,FALSE,DOWN,car,Human5,yes,no,yes
17045,Export__Bhel Chowk- 4_Monday April 25 2022171010  ecf5b6b.avi,Bhel Chowk- 4,45_min__Bhel_Chowk-_4__t17045,41:36.0,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
207,Export__Mahavir Chowk 1_Monday April 25 2022164218  0135ccc.avi,Mahavir Chowk 1,5_min__Mahavir_Chowk_1__t207,01:39.2,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
3405,Export__Mahavir Chowk 1_Monday April 25 2022164555  85f66e2.avi,Mahavir Chowk 1,10_min__Mahavir_Chowk_1__t3405,06:23.8,car,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
5252,Export__Mahavir Chowk 1_Monday April 25 2022164555  85f66e2.avi,Mahavir Chowk 1,10_min__Mahavir_Chowk_1__t5252,09:42.8,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
5483,Export__Mahavir Chowk 1_Monday April 25 2022164555  85f66e2.avi,Mahavir Chowk 1,10_min__Mahavir_Chowk_1__t5483,09:57.4,truck,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
341,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t341,01:22.6,truck,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
1731,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t1731,04:13.2,car,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
2616,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t2616,04:52.8,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
3610,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t3610,06:44.0,bus,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
4342,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t4342,07:25.6,truck,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
5051,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t5051,08:42.0,motorbike,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
6471,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t6471,11:15.2,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
7632,Export__Mahavir Chowk 1_Monday April 25 2022165048  227e40c.avi,Mahavir Chowk 1,15_min__Mahavir_Chowk_1__t7632,13:13.0,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
564,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t564,02:19.8,car,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
674,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t674,01:15.6,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
681,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t681,01:16.0,car,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
975,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t975,01:34.2,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
2203,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t2203,03:29.6,motorbike,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
4311,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t4311,08:02.0,car,RIGHT,TRUE,RIGHT,car,Human5,yes,no,yes
4407,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t4407,08:48.4,car,UP,TRUE,UP,car,Human5,yes,no,yes
4789,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t4789,09:14.0,car,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
5151,Export__Mahavir Chowk 1_Monday April 25 2022165400  4632fd6.avi,Mahavir Chowk 1,20_min__Mahavir_Chowk_1__t5151,11:14.8,motorbike,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
854,Export__Mahavir Chowk 1_Monday April 25 2022165541  a1b5311.avi,Mahavir Chowk 1,25_min__Mahavir_Chowk_1__t854,02:58.0,car,LEFT,TRUE,LEFT,car,Human5,yes,no,yes
909,Export__Mahavir Chowk 1_Monday April 25 2022165541  a1b5311.avi,Mahavir Chowk 1,25_min__Mahavir_Chowk_1__t909,01:48.2,motorbike,DOWN,TRUE,DOWN,car,Human5,yes,no,yes
3639,Export__Mahavir Chowk 1_Monday April 25 2022170225  adf3bfd.avi,Mahavir Chowk 1,30_min__Mahavir_Chowk_1__t3639,07:47.2,car,LEFT,TRUE,LEFT,car,Human1,yes,no,yes
237,Export__Mahavir Chowk 1_Monday April 25 2022171010  9615df1.avi,Mahavir Chowk 1,45_min__Mahavir_Chowk_1__t237,00:35.0,car,LEFT,TRUE,LEFT,car,Human1,yes,no,yes
6758,Export__Mahavir Chowk 1_Monday April 25 2022171010  9615df1.avi,Mahavir Chowk 1,45_min__Mahavir_Chowk_1__t6758,12:23.0,car,LEFT,TRUE,LEFT,car,Human1,yes,no,yes
14088,Export__Mahavir Chowk 1_Monday April 25 2022171010  9615df1.avi,Mahavir Chowk 1,45_min__Mahavir_Chowk_1__t14088,28:02.6,car,LEFT,TRUE,LEFT,car,Human1,yes,no,yes
15375,Export__Mahavir Chowk 1_Monday April 25 2022171010  9615df1.avi,Mahavir Chowk 1,45_min__Mahavir_Chowk_1__t15375,30:35.8,car,LEFT,TRUE,LEFT,car,Human1,yes,no,yes
